사고내용,가해자성별,가해자연령,가해자차종,피해자신체상해정도,사고유형,기상상태,사망자수,발생시각
중상,남,39세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-05-03 08시
중상,여,43세,승용차,중상,차대차 - 기타,맑음,0,2018-10-22 08시
중상,남,60세,자전거,경상,차대차 - 측면충돌,맑음,0,2018-03-02 23시
중상,여,29세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-07-18 16시
중상,남,61세,자전거,중상,차대차 - 측면충돌,맑음,1,2018-01-04 08시
경상,여,45세,승용차,경상,차대차 - 측면충돌,맑음,1,2018-02-08 18시
경상,남,35세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-03-02 17시
중상,남,37세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-03-22 17시
경상,남,41세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-08-29 17시
중상,여,58세,승용차,중상,차대차 - 기타,맑음,0,2018-11-07 09시
경상,남,42세,승용차,경상,차대차 - 기타,맑음,0,2018-07-12 09시
경상,여,47세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-22 18시
경상,남,55세,승용차,경상,차대차 - 기타,맑음,0,2018-09-25 20시
경상,남,62세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-27 15시
경상,남,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-12-10 13시
중상,남,48세,승용차,중상,차대차 - 추돌,맑음,0,2018-12-31 06시
중상,여,25세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-04-29 07시
경상,남,36세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-05-14 15시
경상,남,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-09 18시
중상,남,52세,화물차,중상,차대차 - 기타,맑음,0,2018-07-18 14시
중상,남,43세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-04-03 13시
경상,여,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-26 06시
중상,여,26세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-03-11 15시
중상,남,54세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-04-17 00시
경상,남,64세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-01 08시
경상,남,57세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-08-09 08시
중상,여,51세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-12-06 19시
중상,남,56세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-12-26 14시
경상,여,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-03-31 12시
경상,남,59세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-05-28 07시
경상,남,69세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-12 19시
경상,여,36세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-13 10시
경상,여,33세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-09-28 09시
중상,남,63세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-12-21 08시
중상,남,61세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-01-15 09시
중상,남,58세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-04-13 13시
경상,남,9세,자전거,경상,차대사람 - 기타,맑음,0,2018-04-28 15시
경상,남,60세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-21 17시
경상,여,39세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-09-06 07시
경상,여,45세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-11-13 14시
중상,여,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-02-27 10시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-24 06시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-11-11 04시
경상,여,28세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-05-31 08시
경상,남,38세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-20 17시
경상,여,47세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-04-09 18시
경상,여,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-22 16시
경상,남,78세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-09-12 17시
경상,남,48세,승용차,경상,차대차 - 기타,맑음,0,2018-05-10 14시
경상,남,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-08-02 17시
경상,남,30세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-05-28 09시
중상,남,54세,화물차,중상,차대차 - 기타,맑음,0,2018-08-30 18시
경상,남,77세,승용차,경상,차대차 - 기타,맑음,0,2018-11-10 11시
중상,남,59세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-05-23 18시
경상,여,65세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-17 21시
경상,남,62세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-11-22 15시
경상,남,40세,승용차,경상,차대차 - 기타,맑음,0,2018-11-29 06시
경상,여,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-04-01 19시
경상,남,27세,승용차,경상,차대차 - 기타,맑음,0,2018-06-30 16시
경상,여,57세,승용차,경상,차대차 - 기타,맑음,0,2018-12-09 16시
경상,남,36세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-04-17 12시
경상,남,33세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-01 11시
중상,남,76세,승용차,중상,차대차 - 기타,맑음,0,2018-11-13 13시
경상,남,59세,승용차,경상,차대차 - 추돌,맑음,0,2018-11-15 10시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,1,2018-05-22 08시
중상,남,71세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-05-24 20시
경상,남,75세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-25 17시
중상,여,60세,승용차,중상,차대차 - 기타,맑음,0,2018-07-04 16시
경상,여,54세,승용차,경상,차대차 - 기타,맑음,0,2018-07-10 13시
중상,남,55세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-02-14 09시
경상,남,58세,화물차,경상,차대차 - 추돌,맑음,0,2018-04-02 14시
경상,남,51세,승용차,경상,차대차 - 기타,맑음,0,2018-04-03 15시
경상,남,63세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-01 12시
중상,여,49세,승용차,중상,차대차 - 측면충돌,흐림,0,2018-03-16 22시
경상,남,49세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-04-20 14시
경상,남,52세,승용차,경상,차대차 - 기타,맑음,0,2018-12-31 11시
경상,남,43세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-02-09 08시
경상,남,51세,승용차,경상,차대차 - 기타,맑음,0,2018-02-24 14시
경상,여,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-09-19 08시
중상,여,59세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-10-27 15시
경상,남,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-01-02 07시
중상,남,85세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-02-27 13시
경상,남,62세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-05-17 19시
경상,남,74세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-11-12 12시
중상,여,55세,승용차,중상,차대차 - 측면충돌,맑음,1,2018-04-26 11시
중상,여,22세,승용차,중상,차대차 - 측면충돌,맑음,1,2018-04-28 15시
중상,남,74세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-06-27 17시
경상,여,56세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-13 19시
중상,남,57세,승용차,중상,차대차 - 기타,비,0,2018-08-27 01시
경상,남,31세,승용차,경상,차대차 - 기타,맑음,0,2018-12-04 19시
경상,남,46세,승용차,경상,차대차 - 기타,맑음,0,2018-02-21 06시
경상,여,54세,승용차,경상,차대차 - 기타,맑음,0,2018-06-14 14시
경상,남,69세,승용차,경상,차대차 - 기타,맑음,0,2018-06-23 12시
경상,여,38세,승용차,경상,차대차 - 기타,맑음,0,2018-02-09 12시
중상,남,77세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-03-12 14시
경상,여,30세,승용차,경상,차대차 - 기타,맑음,0,2018-04-20 19시
경상,여,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-09-29 09시
중상,남,35세,승용차,중상,차대차 - 기타,맑음,0,2018-05-20 10시
경상,남,69세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-10-09 19시
중상,남,76세,승용차,중상,차대차 - 기타,맑음,0,2018-10-12 11시
경상,남,26세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-04-11 11시
경상,남,62세,승용차,경상,차대차 - 기타,맑음,0,2018-05-04 17시
경상,남,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-12-29 10시
경상,남,62세,승용차,경상,차대차 - 추돌,맑음,0,2018-06-05 09시
경상,남,24세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-08-10 18시
중상,남,61세,승용차,중상,차대차 - 기타,맑음,0,2018-10-07 17시
중상,여,56세,승용차,중상,차대차 - 추돌,맑음,0,2018-11-04 18시
경상,남,66세,승용차,경상,차대차 - 기타,맑음,0,2018-03-31 17시
경상,남,51세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-05-21 23시
경상,남,39세,승용차,경상,차대차 - 기타,맑음,0,2018-05-04 12시
경상,남,35세,화물차,경상,차대차 - 추돌,맑음,0,2018-06-16 16시
중상,남,73세,승용차,중상,차대차 - 기타,맑음,0,2018-12-07 06시
중상,남,41세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-06-20 17시
경상,남,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-08-08 19시
경상,남,75세,자전거,경상,차대사람 - 기타,맑음,0,2018-09-27 13시
중상,남,42세,승용차,중상,차대차 - 기타,맑음,0,2018-01-20 13시
중상,여,62세,승용차,중상,차대차 - 기타,맑음,0,2018-06-04 10시
경상,여,60세,승용차,경상,차대차 - 기타,맑음,0,2018-03-12 07시
경상,남,50세,승용차,경상,차대차 - 추돌,맑음,0,2018-10-16 13시
중상,여,32세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-04-12 08시
경상,여,26세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-10-24 15시
경상,여,47세,승용차,경상,차대차 - 기타,맑음,0,2018-10-26 19시
경상,남,58세,승용차,경상,차대차 - 기타,맑음,0,2018-09-18 15시
경상,남,58세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-11-24 05시
중상,남,47세,화물차,중상,차대차 - 측면충돌,맑음,1,2018-06-20 09시
중상,남,53세,승용차,중상,차대차 - 기타,맑음,1,2018-07-06 08시
중상,여,46세,승용차,중상,차대차 - 측면충돌,맑음,1,2018-10-04 15시
경상,남,17세,자전거,경상,차대사람 - 기타,맑음,0,2018-04-12 14시
중상,남,84세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-09-28 10시
경상,남,24세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-01-18 19시
경상,여,59세,승용차,경상,차대차 - 기타,맑음,0,2018-05-10 08시
중상,남,67세,승용차,중상,차대차 - 기타,맑음,0,2018-10-07 18시
경상,남,24세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-07-28 16시
중상,남,59세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-10-24 09시
중상,남,50세,승용차,중상,차대차 - 기타,맑음,0,2018-12-09 23시
중상,남,57세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-01-06 10시
중상,남,54세,승용차,중상,차대차 - 기타,맑음,0,2018-10-09 14시
경상,여,41세,승용차,경상,차대차 - 기타,맑음,0,2018-06-23 18시
중상,남,49세,승용차,중상,차대차 - 측면충돌,맑음,1,2018-10-10 16시
중상,남,33세,승용차,중상,차대차 - 측면충돌,맑음,1,2018-10-16 12시
경상,남,22세,승용차,경상,차대차 - 측면충돌,맑음,1,2018-11-03 11시
중상,남,36세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-07-25 17시
경상,남,27세,승용차,경상,차대차 - 기타,맑음,0,2018-10-18 20시
경상,여,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-12-11 07시
중상,남,75세,화물차,중상,차대차 - 기타,맑음,0,2018-01-12 13시
중상,남,36세,승용차,중상,차대차 - 기타,맑음,0,2018-07-30 19시
중상,여,51세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-06-04 13시
중상,남,54세,승용차,중상,차대차 - 기타,맑음,0,2018-07-14 16시
경상,남,31세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-16 19시
경상,남,50세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-09-14 17시
경상,여,34세,승용차,경상,차대차 - 기타,맑음,0,2018-03-06 12시
중상,남,41세,승용차,중상,차대차 - 기타,맑음,0,2018-04-07 11시
중상,여,27세,자전거,중상,차대차 - 기타,맑음,0,2018-05-11 20시
중상,여,44세,승용차,중상,차대차 - 기타,맑음,0,2018-05-14 07시
경상,남,23세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-08-07 06시
경상,남,42세,승용차,경상,차대차 - 기타,맑음,0,2018-10-17 10시
경상,남,78세,자전거,경상,차대사람 - 기타,맑음,0,2018-02-12 13시
경상,여,62세,승용차,경상,차대차 - 기타,맑음,0,2018-02-26 10시
경상,여,10세,자전거,경상,차대사람 - 기타,맑음,0,2018-04-28 16시
경상,남,40세,자전거,경상,차대사람 - 기타,맑음,0,2018-03-14 13시
경상,남,50세,자전거,경상,차대사람 - 기타,맑음,0,2018-05-07 11시
경상,남,49세,승용차,경상,차대차 - 기타,맑음,0,2018-07-10 08시
경상,남,36세,승용차,경상,차대차 - 기타,맑음,0,2018-07-10 18시
경상,여,48세,승용차,경상,차대차 - 추돌,맑음,0,2018-07-27 18시
중상,여,44세,승용차,중상,차대차 - 추돌,맑음,0,2018-10-18 09시
경상,남,12세,자전거,경상,차대차 - 기타,맑음,0,2018-11-03 14시
중상,남,43세,승용차,중상,차대차 - 기타,맑음,0,2018-03-24 13시
경상,여,70세,승용차,경상,차대차 - 기타,맑음,0,2018-07-19 15시
중상,남,27세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-06-05 14시
중상,남,45세,자전거,중상,차대차 - 기타,맑음,0,2018-09-25 12시
경상,남,54세,자전거,경상,차대차 - 기타,맑음,0,2018-10-15 07시
중상,여,41세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-11-15 13시
중상,남,72세,승용차,중상,차대차 - 측면충돌,맑음,1,2018-04-19 19시
경상,여,42세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-01-16 09시
경상,남,50세,승용차,경상,차대차 - 기타,맑음,0,2018-02-20 08시
경상,여,56세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-04-17 17시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-09-04 18시
중상,여,53세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-07-07 10시
경상,남,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-11-02 15시
경상,남,9세,자전거,경상,차대차 - 측면충돌,맑음,0,2018-11-28 16시
중상,남,61세,자전거,중상,차대차 - 기타,맑음,0,2018-07-20 20시
중상,남,48세,승용차,중상,차대차 - 기타,맑음,0,2018-10-20 18시
경상,남,62세,자전거,경상,차대차 - 기타,맑음,0,2018-10-22 08시
중상,남,27세,승용차,중상,차대차 - 측면충돌,비,0,2018-05-02 05시
중상,여,54세,승용차,중상,차대차 - 추돌,맑음,0,2018-05-13 13시
경상,남,29세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-11 20시
중상,남,50세,화물차,중상,차대차 - 기타,맑음,0,2018-10-02 11시
중상,남,56세,승용차,중상,차대차 - 기타,흐림,0,2018-11-07 11시
경상,남,64세,승용차,경상,차대차 - 측면충돌,비,0,2018-03-04 05시
경상,남,37세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-07-07 16시
중상,남,61세,자전거,중상,차대차 - 기타,맑음,0,2018-07-20 20시
경상,남,9세,자전거,경상,차대차 - 측면충돌,맑음,0,2018-11-28 16시
중상,남,72세,화물차,중상,차대차 - 측면충돌,맑음,0,2018-12-26 14시
중상,남,60세,화물차,중상,차대차 - 측면충돌,비,0,2018-08-27 05시
중상,여,53세,승용차,중상,차대차 - 추돌,맑음,0,2018-10-31 01시
경상,남,70세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-03-03 12시
중상,남,22세,자전거,중상,차대사람 - 기타,맑음,0,2018-04-15 22시
중상,남,34세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-09-27 15시
경상,남,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-10-12 08시
경상,남,54세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-12-17 22시
경상,남,47세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-07-13 10시
중상,남,27세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-07-13 17시
중상,남,44세,승용차,중상,차대차 - 기타,맑음,0,2018-09-29 18시
경상,남,53세,승용차,경상,차대차 - 기타,맑음,0,2018-12-19 21시
경상,남,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-05-10 12시
중상,남,44세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-05-11 00시
중상,남,19세,승용차,중상,차대차 - 측면충돌,맑음,0,2018-01-04 08시
중상,남,63세,화물차,중상,차대차 - 기타,맑음,0,2018-01-11 05시
경상,남,56세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-13 08시
경상,남,14세,자전거,경상,차대차 - 측면충돌,맑음,0,2018-04-19 19시
경상,남,27세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-06-17 20시
경상,남,79세,승용차,경상,차대차 - 측면충돌,맑음,0,2018-10-27 14시
경상,남,39세,화물차,경상,차대차 - 측면충돌,맑음,0,2018-05-25 18시
