식품명,에너지(kcal),영양성분함량기준량,수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),업체명
라면_어쩌다사장 대게라면 순한맛,438,100g,0.0,8.57,15.24,0.0,66.67,3.81,0.0,0.0,0.0,0.0,0.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,6.67,0.0,"(주)팔도,해당없음,해당없음"
라면_마열라면Cup,427,100g,0.0,9.68,12.9,0.0,67.74,4.84,0.0,118.0,0.0,0.0,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_랍면,443,100g,0.0,12.17,16.52,0.0,61.74,3.48,0.0,0.0,0.0,0.0,0.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,7.83,0.0,"(주)새롬식품,해당없음,해당없음"
라면_오뚜기부대찌개라면,391,100g,0.0,10.43,11.3,0.0,61.74,5.22,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,6.09,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_진라면Cup매운맛,431,100g,0.0,9.23,13.85,0.0,67.69,4.62,0.0,0.0,0.0,0.0,0.0,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_7가지채소가득우리밀라면,459,100g,0.0,9.59,17.81,0.0,65.75,6.85,0.0,0.0,0.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,"(주)새롬식품,해당없음,해당없음"
라면_포장마차얼큰한맛,404,100g,0.0,8.33,12.5,0.0,65.0,5.81,0.0,0.0,0.0,0.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,"삼양식품(주),해당없음,해당없음"
라면_우리밀감자라면,515,100g,0.0,13.0,20.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"(주)새롬식품,해당없음,해당없음"
라면_부산어묵탕라면,430,100g,0.0,10.0,14.0,0.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_카구리큰사발면,442,100g,0.0,6.8,14.56,0.0,70.87,4.85,0.0,145.0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,7.77,0.0,"(주)농심,해당없음,해당없음"
라면_신라면더레드큰사발면,444,100g,0.0,9.4,15.38,0.0,66.67,5.13,0.0,128.0,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,7.69,0.0,"(주)농심,해당없음,해당없음"
라면_큰컵김치찌개면,427,100g,0.0,8.18,14.55,0.0,66.36,3.64,0.0,0.0,0.0,0.0,0.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,"삼양식품(주),해당없음,해당없음"
라면_해물짬뽕,413,100g,0.0,8.33,13.33,0.0,65.0,5.81,0.0,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"삼양식품(주),해당없음,해당없음"
라면_팔도불짬뽕왕컵,409,100g,0.0,8.7,17.39,0.0,54.78,4.35,0.0,0.0,0.0,0.0,0.0,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,6.96,0.0,"(주)팔도,해당없음,해당없음"
라면_gomgom호로록짬뽕라면,419,100g,0.0,6.98,12.79,0.0,68.6,3.49,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,5.81,0.0,"(주)팔도,해당없음,해당없음"
라면_제주고사리육개장,463,100g,0.0,12.33,20.55,0.0,57.53,2.74,0.0,0.0,0.0,0.0,0.0,2263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,"(주)새롬식품(완주공장),해당없음,해당없음"
라면_새우탕큰사발면,443,100g,0.0,8.7,15.65,0.0,66.96,4.35,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,7.83,0.0,"(주)농심,해당없음,해당없음"
라면_제주마늘라면,448,100g,0.0,9.52,15.24,0.0,67.62,3.81,0.0,0.0,0.0,0.0,0.0,1381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_제주흑우라면 음멘,431,100g,0.0,13.08,14.95,0.0,61.68,0.93,0.0,0.0,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,6.54,0.0,"㈜새롬식품,해당없음,오렌지나무"
라면_우육탕면,427,100g,0.0,7.32,13.82,0.0,68.29,4.88,0.0,0.0,0.0,0.0,0.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,"(주)농심,해당없음,해당없음"
라면_부산매운어묵라면,432,100g,0.0,10.0,12.73,0.0,69.09,2.73,0.0,0.0,0.0,0.0,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,6.36,0.0,"삼양식품(주),해당없음,해당없음"
라면_오뚜기쇠고기미역국라면,425,100g,0.0,10.0,17.0,0.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_팔도김치왕뚜껑,427,100g,0.0,7.27,15.45,0.0,64.55,3.64,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,"(주)팔도,해당없음,해당없음"
라면_인생라면,426,100g,0.0,9.47,13.68,0.0,66.32,4.21,0.0,0.0,0.0,0.0,0.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_완면각짬뽕,390,100g,0.0,8.57,13.33,0.0,59.05,3.81,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,6.67,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_제주 딱새우 라면 컵 딱멘,458,100g,0.0,9.72,19.44,0.0,62.5,2.78,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,8.33,0.0,"㈜새롬식품,해당없음,오렌지나무"
라면_뉴트리클로렐라컵면,462,100g,0.0,9.23,18.46,0.0,63.08,1.54,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,9.23,0.0,"(주)팔도,해당없음,해당없음"
라면_진라면 매운맛 업소용,417,100g,0.0,10.0,13.33,0.0,64.17,3.83,0.0,125.0,0.0,0.0,0.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_공화춘아주매운짬뽕컵,455,100g,0.0,9.09,18.18,0.0,63.64,1.82,0.0,0.0,0.0,0.0,0.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,7.27,0.0,"(주)팔도,해당없음,해당없음"
라면_초마짬뽕,432,100g,0.0,9.6,14.4,0.0,65.6,3.2,0.0,0.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.4,0.0,"삼양식품(주),해당없음,해당없음"
라면_육개장큰사발면,445,100g,0.0,8.18,16.36,0.0,66.36,4.55,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,8.18,0.0,"(주)농심,해당없음,해당없음"
라면_돈코츠카고시마라멘,478,100g,0.0,9.63,23.7,0.0,55.56,4.94,0.0,0.0,0.0,0.0,0.0,2202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0.0,"TAIHEI FOODS INDUSTRIES CO.,LTD,해당없음,해당없음"
라면_신라면블랙사발두부김치,426,100g,0.0,7.45,13.83,0.0,68.09,7.45,0.0,0.0,0.0,0.0,0.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,7.45,0.0,"(주)농심,해당없음,해당없음"
라면_자연드림라면컵미니,462,100g,0.0,9.23,16.92,0.0,67.69,3.08,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,"(주)농업법인쿱도우,해당없음,해당없음"
라면_군산불짬뽕컵면,422,100g,0.0,10.98,19.51,0.0,48.78,2.44,0.0,0.0,0.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0,"(주)새롬식품,해당없음,해당없음"
라면_진한돈사골새우라면,443,100g,0.0,8.57,18.1,0.0,61.9,2.86,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,6.67,0.0,"(주) 팔도,해당없음,해당없음"
라면_한살림감자라면,441,100g,0.0,14.55,15.45,0.0,60.91,3.64,0.0,0.0,0.0,0.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,"(주)새롬식품,해당없음,해당없음"
라면_오뚜기열려라참깨라면,455,100g,0.0,9.09,17.27,0.0,65.45,4.55,0.0,0.0,0.0,0.0,0.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,8.18,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_꼬꼬면왕컵,433,100g,0.0,7.62,16.19,0.0,64.76,3.81,0.0,0.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,"(주)팔도,해당없음,해당없음"
라면_쌀라면,436,100g,0.0,10.89,13.61,0.0,67.15,1.09,0.0,0.0,0.0,0.0,0.0,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,"삼양식품(주),해당없음,해당없음"
라면_삼양라면골드,442,100g,0.0,9.17,15.83,0.0,65.83,3.33,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,"삼양식품(주),해당없음,해당없음"
라면_해물안성탕면,433,100g,0.0,8.93,14.29,0.0,66.96,4.46,0.0,0.0,0.0,0.0,0.0,1598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,7.14,0.0,"(주)농심,해당없음,해당없음"
라면_제주흑돼지라면돗멘,433,100g,0.0,13.64,13.64,0.0,64.55,2.73,0.0,0.0,0.0,0.0,0.0,1669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,6.36,0.0,"조이팜에프앤비(주),해당없음,해당없음"
라면_어쩌다사장 대게라면,439,100g,0.0,8.7,15.65,0.0,66.09,4.35,0.0,0.0,0.0,0.0,0.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,6.96,0.0,"(주) 팔도,해당없음,해당없음"
라면_팔도탄탄면왕컵,431,100g,0.0,9.48,18.97,0.0,56.03,3.45,0.0,0.0,0.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,8.62,0.0,"(주)팔도,해당없음,해당없음"
라면_일품해물라면,421,100g,0.0,9.17,12.5,0.0,67.5,3.33,0.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,6.67,0.0,"(주)팔도,해당없음,해당없음"
라면_함께라면,418,100g,0.0,10.0,13.64,0.0,63.64,1.82,0.0,140.0,0.0,0.0,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_오뚜기 오라면,429,100g,0.0,10.0,14.17,0.0,65.83,4.17,0.0,28.0,0.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_이마트맛승부매운맛,417,100g,0.0,8.33,13.33,0.0,65.83,3.0,0.0,0.0,0.0,0.0,0.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"삼양식품(주),해당없음,해당없음"
라면_열라면,429,100g,0.0,9.17,14.17,0.0,65.83,4.17,0.0,0.0,0.0,0.0,0.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_면왕,462,100g,0.0,8.57,19.05,0.0,63.81,3.81,0.0,0.0,0.0,0.0,0.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,9.52,0.0,"(주) 팔도,해당없음,해당없음"
라면_대파라면,452,100g,0.0,9.52,19.05,0.0,60.95,4.76,0.0,0.0,0.0,0.0,0.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_킹뚜껑,445,100g,0.0,7.27,18.18,0.0,63.64,4.55,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,8.18,0.0,"㈜팔도,해당없음,㈜팔도"
라면_사리곰탕면,432,100g,0.0,10.0,13.64,0.0,67.27,5.45,0.0,0.0,0.0,0.0,0.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,"(주)농심,해당없음,해당없음"
라면_제주흑돼지라면컵돗멘,456,100g,0.0,9.59,19.18,0.0,61.64,1.37,0.0,0.0,0.0,0.0,0.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,9.59,0.0,"(주)새롬식품,해당없음,해당없음"
라면_레드라면컵,456,100g,0.0,9.71,16.5,0.0,66.02,2.91,0.0,0.0,0.0,0.0,0.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,0.0,"(주)농업법인쿱도우,해당없음,해당없음"
라면_애터미감자로만든채식라면,447,100g,0.0,8.77,19.3,0.0,62.28,2.63,5.3,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,"㈜새롬식품(완주공장),해당없음,애터미㈜"
라면_신라면블랙컵,436,100g,0.0,8.91,14.85,0.0,66.34,3.96,0.0,0.0,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,"(주)농심,해당없음,해당없음"
라면_바지락라면,390,100g,0.0,6.67,13.33,0.0,60.95,1.9,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_맛짬뽕,442,100g,0.0,6.92,16.15,0.0,66.92,4.62,0.0,0.0,0.0,0.0,0.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,6.92,0.0,"(주)농심,해당없음,해당없음"
라면_산사수라면,439,100g,0.0,9.65,13.16,0.0,68.42,2.63,0.0,0.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,"농업회사법인주식회사맥소반,해당없음,해당없음"
라면_큰컵나가사끼짬뽕,424,100g,0.0,8.57,14.29,0.0,65.71,3.81,0.0,0.0,0.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,"삼양식품(주),해당없음,해당없음"
라면_하바네로짬뽕,511,100g,0.0,11.52,16.68,0.0,79.32,5.81,0.0,0.0,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,"삼양식품(주),해당없음,해당없음"
라면_육개장사발면,436,100g,0.0,8.14,17.44,0.0,61.63,4.65,0.0,0.0,0.0,0.0,0.0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.0,"(주)농심,해당없음,해당없음"
라면_우리감자로만든감자라면,459,100g,0.0,9.59,20.55,0.0,58.9,2.74,0.0,0.0,0.0,0.0,0.0,1753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,"(주)새롬식품,해당없음,해당없음"
라면_순채면,438,100g,0.0,9.17,15.0,0.0,66.67,2.5,0.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,6.67,0.0,"(주) 팔도,해당없음,해당없음"
라면_순한너구리컵,437,100g,0.0,7.94,14.29,0.0,68.25,6.35,0.0,0.0,0.0,0.0,0.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0,"(주)농심,해당없음,해당없음"
라면_진라면(순한맛),417,100g,0.0,10.0,12.5,0.0,65.83,3.33,0.0,0.0,0.0,0.0,0.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_김치찌개면,413,100g,0.0,8.7,13.04,0.0,65.22,3.48,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,"삼양식품(주),해당없음,해당없음"
라면_뉴트리라면,421,100g,0.0,8.33,13.33,0.0,66.67,2.5,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,"(주)팔도,해당없음,해당없음"
라면_앵그리짜파구리큰사발면,463,100g,0.0,7.41,17.59,0.0,68.52,8.33,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,7.41,0.0,"(주)농심,해당없음,해당없음"
라면_아임이민생라면(봉지),417,100g,0.0,8.7,13.04,0.0,66.09,6.09,0.0,0.0,0.0,0.0,0.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,"(주)팔도,해당없음,해당없음"
라면_THE배터질라면,436,100g,0.0,7.2,16.0,0.0,65.6,4.8,0.0,0.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"(주)팔도,해당없음,해당없음"
라면_진라면Cup순한맛,431,100g,0.0,10.77,13.85,0.0,66.15,4.62,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_유부우동Cup,444,100g,0.0,11.29,16.13,0.0,62.9,8.06,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,7.1,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_김치왕뚜껑,427,100g,0.0,7.27,15.45,0.0,64.55,3.64,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,"(주)팔도,해당없음,해당없음"
라면_속초홍게라면,435,100g,0.0,8.7,16.52,0.0,62.61,3.48,0.0,0.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,6.96,0.0,"(주)팔도,해당없음,해당없음"
라면_신라면,417,100g,0.0,8.33,13.33,0.0,65.83,3.33,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,"(주)농심,해당없음,해당없음"
라면_이해봉,425,100g,0.0,7.89,13.16,0.0,68.42,7.89,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,"삼양식품(주)원주공장,해당없음,해당없음"
라면_대파열라면,452,100g,0.0,10.48,17.14,0.0,63.81,2.86,0.0,0.0,0.0,0.0,0.0,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_오뚜기진라면매운맛,455,100g,0.0,9.09,16.36,0.0,67.27,5.45,0.0,0.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_삼육우리밀로만든감자라면컵,445,100g,0.0,8.22,19.18,0.0,61.64,4.11,0.0,0.0,0.0,0.0,0.0,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,"(주)새롬식품,해당없음,해당없음"
라면_매운고추조개탕면,442,100g,0.0,9.57,18.26,0.0,60.0,4.35,0.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0.0,"주식회사두런,해당없음,해당없음"
라면_장수면,431,100g,0.0,9.08,13.61,0.0,68.05,1.09,0.0,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,"삼양식품(주),해당없음,해당없음"
라면_국내산감자로만든감자라면,441,100g,0.0,10.91,15.45,0.0,64.55,2.73,0.0,0.0,0.0,0.0,0.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,"(주)새롬식품,해당없음,해당없음"
라면_뽀글면,427,100g,0.0,8.18,14.55,0.0,66.36,3.64,0.0,0.0,0.0,0.0,0.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_컵나가사끼짬뽕,462,100g,0.0,9.23,18.46,0.0,64.62,3.08,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,"삼양식품(주),해당없음,해당없음"
라면_삼양라면매운맛,429,100g,0.0,7.5,15.0,0.0,65.83,4.17,0.0,0.0,0.0,0.0,0.0,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,"삼양식품(주),해당없음,해당없음"
라면_랍스터라면,433,100g,0.0,10.0,15.83,0.0,62.5,3.33,0.0,161.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,8.33,0.0,"오뚜기라면 주식회사,해당없음,주식회사 오뚜기"
라면_호호 마라탕면,440,100g,0.0,8.0,14.0,0.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,"(주) 팔도,해당없음,해당없음"
라면_gomgom호로록매콤라면,424,100g,0.0,6.98,12.79,0.0,69.77,2.33,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,"(주)팔도,해당없음,해당없음"
라면_미고랭 핫 앤 스파이시 라면,476,100g,0.0,10.0,21.25,0.0,61.25,6.25,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,"PT INDOFOOD CBP SUKSES MAKMUR Tbk,해당없음,해당없음"
라면_애터미감자로만든순한라면,432,100g,0.0,12.39,16.81,0.0,61.06,3.54,0.0,0.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,"㈜새롬식품(완주공장),해당없음,애터미㈜"
라면_맵채면,433,100g,0.0,9.17,15.0,0.0,65.83,2.5,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,6.67,0.0,"(주) 팔도,해당없음,해당없음"
라면_오뚜기육개장,445,100g,0.0,9.09,16.36,0.0,65.45,2.73,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_더한키친 곰탕 큰컵,438,100g,0.0,7.62,14.91,0.0,69.1,1.57,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.08,"(주)하림산업 함열식품 2공장,해당없음,해당없음"
라면_편스토랑파래탕면,427,100g,0.0,9.71,15.53,0.0,62.14,1.94,0.0,0.0,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56,7.77,0.0,"(주)팔도,해당없음,해당없음"
라면_참깨누룽지탕면,448,100g,0.0,8.8,15.2,0.0,68.8,2.4,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,6.4,0.0,"오뚜기라면(주),해당없음,해당없음"
라면_사리곰탕컵면,451,100g,0.0,8.2,16.39,0.0,67.21,3.28,0.0,0.0,0.0,0.0,0.0,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,"(주)농심,해당없음,해당없음"
라면_큰컵미원라면,438,100g,0.0,8.57,14.29,0.0,68.57,2.86,0.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"삼양식품(주),해당없음,해당없음"
라면_미고랭 컵라면,486,100g,0.0,7.14,22.86,0.0,62.86,8.57,0.0,0.0,0.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,"PT INDOFOOD CBP SUKSES MAKMUR Tbk,해당없음,해당없음"
라면_갓짬뽕,408,100g,0.0,7.5,13.33,0.0,65.0,2.5,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,"삼양식품(주),해당없음,해당없음"
라면_큰컵쇠고기면,431,100g,0.0,8.75,16.25,0.0,62.5,3.75,0.0,0.0,0.0,0.0,0.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,"삼양식품(주),해당없음,해당없음"
라면_신라면컵,462,100g,0.0,7.69,15.38,0.0,72.31,4.62,0.0,0.0,0.0,0.0,0.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,"(주)농심,해당없음,해당없음"
