ID,price
3066,10990
3067,5498
3071,19995
3072,9298
3073,16780
3074,23991
3075,9290
3076,14000
3077,15998
3078,5000
3079,13499
3080,7690
3081,13499
3082,7998
3083,14998
3084,14587
3085,18495
3086,6297
3087,8990
3088,6560
3089,24000
3090,8979
3091,9498
3092,13269
3093,9491
3094,19495
3095,13500
3097,9995
3098,7700
3099,7749
3100,6691
3101,7699
3102,18695
3103,8795
3104,15999
3105,6699
3106,16095
3107,24990
3109,10985
3111,7495
3112,6795
3113,32495
3114,15995
3117,9795
3120,9000
3122,15995
3123,8970
3124,18698
3125,10998
3128,16495
3129,17695
3130,23490
3131,3495
3133,8111
3134,14798
3135,14495
3137,7695
3138,14600
3139,5195
3142,11000
3143,7995
3144,12495
3145,11679
3147,13995
3148,13998
3149,15990
3150,17095
3152,7495
3153,18491
3154,7790
3155,3750
3156,3695
3158,4499
3159,12998
3160,16995
3162,15500
3163,17750
3164,11490
3165,17750
3166,15600
3167,5998
3169,32750
3170,20990
3171,12495
3172,22470
3175,7990
3177,7298
3178,6975
3179,8489
3180,8990
3182,9690
3183,12990
3185,5495
3186,13647
3187,18599
3188,21995
3189,7480
3190,16672
3191,12562
3192,11495
3194,22980
3195,10109
3197,12195
3198,7995
3199,8995
3201,6991
3202,9000
3203,13650
3204,10698
3206,11500
3207,24970
3208,9999
3209,12995
3210,14860
3212,8850
3213,7498
3214,8000
3217,5870
3219,9495
3220,8600
3221,8250
3222,6800
3223,23980
3224,11180
3225,8111
3226,10995
3227,15390
3228,7698
3229,8980
3230,13699
3231,25687
3233,14600
3235,32280
3236,2395
3237,10495
3238,9499
3239,12495
3240,9399
3241,30500
3242,16498
3243,20995
3244,8199
3247,12498
3248,4995
3250,10290
3251,19998
3252,7695
3253,12000
3255,22690
3256,11365
3257,15600
3258,14199
3259,14495
3261,3499
3262,7995
3263,6991
3264,13498
3265,14000
3266,14990
3267,29000
3269,7490
3270,8989
3271,22995
3272,10485
3273,16459
3274,12991
3275,7795
3276,15680
3277,5910
3278,8189
3279,7750
3280,14495
3281,16495
3282,13500
3283,10000
3284,5475
3286,8350
3287,7698
3288,6489
3289,9998
3290,9699
3291,16999
3292,11990
3293,6988
3294,6695
3295,8295
3297,17998
3298,33250
3300,8995
3303,21495
3304,12995
3305,13798
3306,13300
3307,8498
3309,4291
3310,5495
3311,11091
3312,17499
3314,9295
3315,14292
3316,18695
3318,23991
3319,15795
3320,11295
3321,13995
3322,8500
3324,5489
3325,10277
3326,8500
3327,12190
3328,5990
3329,20400
3331,18000
3332,18000
3333,18498
3334,13990
3335,6190
3336,17995
3337,13995
3338,27995
3339,13750
3340,6760
3341,21891
3344,24995
3345,9500
3346,6250
3347,7890
3348,7290
3349,15695
3350,14579
3351,13498
3353,8500
3354,18290
3356,18480
3358,14698
3359,8695
3360,33799
3361,10199
3362,7195
3363,20970
3364,9295
3365,16999
3367,16000
3369,9699
3371,12998
3372,11000
3373,16495
3374,14250
3375,16457
3376,25280
3377,5799
3378,10595
3379,19995
3380,13495
3381,6500
3382,8750
3383,15495
3384,17350
3385,7952
3387,23370
3388,10775
3389,7498
3391,21999
3392,13499
3393,9962
3394,26000
3395,11200
3396,7995
3397,18495
3398,14798
3399,13490
3400,16450
3402,15110
3403,7896
3404,5794
3405,8990
3406,19797
3407,13998
3408,11799
3409,8790
3410,6000
3411,9491
3414,7750
3415,13490
3417,13710
3421,7995
3422,22989
3423,13450
3424,7695
3425,12795
3426,21000
3427,5495
3428,19798
3429,1295
3430,17800
3431,17697
3434,14998
3436,8298
3438,6798
3440,13495
3441,15489
3443,14500
3444,12995
3445,16995
3446,13980
3447,9770
3448,8995
3450,6498
3452,18690
3453,7420
3454,9290
3456,7290
3457,16995
3458,18550
3461,3795
3462,33999
3463,9999
3464,8491
3465,17490
3466,13966
3469,8798
3470,7999
3471,6995
3472,8495
3473,15495
3474,7990
3476,6995
3478,14800
3479,6798
3481,7995
3482,16285
3483,13999
3484,8300
3485,14245
3486,14500
3487,14991
3488,7995
3489,22995
3491,13480
3492,10250
3493,16990
3494,11800
3495,17390
3496,8800
3497,7500
3499,18991
3502,13700
3503,15995
3504,6699
3506,24141
3508,36495
3509,21985
3511,9698
3512,7595
3513,8050
3514,13995
3515,8500
3517,11298
3518,7298
3519,12998
3520,15498
3521,8000
3522,20000
3524,18330
3525,6150
3527,7191
3528,12990
3529,5395
3530,36990
3531,11998
3532,11998
3533,7500
3535,35490
3536,21490
3537,16250
3538,11780
3539,7989
3540,13989
3541,10600
3542,7995
3544,12795
3545,15650
3546,7050
3547,14794
3549,6995
3550,6000
3551,14924
3552,9499
3553,12498
3555,19980
3556,15498
3558,14995
3560,6936
3561,7100
3562,11985
3563,20495
3564,1295
3565,16000
3566,4495
3568,8798
3570,4995
3572,7495
3574,7995
3575,7900
3576,13990
3577,25495
3578,4995
3580,11490
3584,14400
3585,7899
3586,15292
3587,9250
3588,7259
3589,2995
3590,12000
3591,14995
3592,9990
3593,14500
3594,13895
3595,7390
3596,17299
3597,15229
3598,9795
3600,8340
3601,5995
3602,5995
3603,17190
3604,5995
3605,11100
3606,5891
3607,15000
3608,17990
3609,34495
3610,9295
3611,19999
3612,5930
3614,8495
3615,14470
3616,10995
3619,17697
3620,7291
3621,9490
3624,15899
3625,16969
3626,14995
3627,17990
3628,16495
3629,12591
3630,12299
3632,19498
3633,9691
3634,7790
3635,13698
3636,7298
3638,17995
3639,15298
3640,10399
3641,17780
3643,7995
3644,8498
3645,13970
3646,12798
3648,12249
3651,8291
3653,14990
3654,6495
3655,15498
3656,16495
3657,11995
3659,20495
3660,18500
3661,23000
3664,13495
3665,3495
3667,10500
3669,15995
3671,6764
3673,11985
3676,6499
3677,6699
3678,13998
3680,5195
3681,15500
3682,10800
3683,7491
3685,7500
3686,22969
3687,24495
3688,23490
3689,2495
3690,8995
3691,9995
3692,24999
3695,9691
3696,12491
3697,10295
3698,17000
3700,1995
3701,11795
3702,14938
3703,13147
3704,11999
3706,8199
3707,11275
3708,19990
3709,13495
3712,7895
3715,5495
3716,11250
3718,5895
3719,9695
3721,9495
3722,15498
3723,10498
3724,6999
3725,21490
3726,5408
3727,9380
3728,14750
3730,6998
3731,14298
3732,7798
3733,11698
3734,14600
3735,6745
3736,10995
3737,10195
3738,13498
3739,20495
3740,18995
3741,17995
3742,15498
3743,15990
3744,15992
3745,13100
3747,12295
3748,15539
3749,9890
3750,13990
3751,14995
3752,7200
3753,13399
3754,16495
3755,16790
3756,13498
3758,13495
3759,10099
3760,15800
3761,15299
3762,7464
3763,21320
3764,11795
3765,7174
3767,7350
3768,15490
3770,10269
3771,24295
3772,15985
3773,14499
3774,5789
3775,8490
3776,13495
3777,24969
3778,3995
3779,18199
3780,10595
3782,18990
3784,11994
3786,10470
3788,7290
3789,22989
3790,9298
3792,9298
3793,3990
3794,8490
3796,14995
3797,21795
3799,14995
3801,16750
3802,15490
3803,14495
3804,11470
3805,5770
3807,14250
3809,15169
3810,4970
3811,8700
3812,7995
3815,14985
3816,13500
3817,7995
3818,2950
3819,36999
3820,15500
3821,18000
3823,20949
3824,5995
3825,19495
3826,9985
3827,19199
3828,10985
3829,6495
3831,18670
3832,16498
3833,7200
3834,1200
3838,13895
3839,12700
3840,8750
3841,7499
3843,16498
3844,14995
3845,6995
3846,7530
3847,8498
3848,7500
3849,23480
3850,21990
3851,19538
3852,8880
3853,32950
3854,10998
3855,13992
3856,7995
3857,27999
3859,12950
3860,16895
3861,6995
3863,15595
3864,8995
3865,8350
3866,10998
3867,15780
3868,8595
3869,7995
3870,36895
3872,18570
3874,2995
3876,5995
3879,12499
3880,5000
3882,16990
3883,7280
3884,12495
3885,8000
3886,6799
3888,15395
3889,9750
3890,11990
3891,7433
3893,12295
3894,7175
3895,11800
3896,8500
3897,7998
3898,14000
3899,21498
3900,9250
3903,13995
3904,6495
3905,10100
3906,14195
3907,18395
3911,16500
3912,19800
3913,11577
3914,15998
3915,26290
3916,7499
3917,17999
3918,16250
3919,7395
3920,6980
3921,20749
3922,8991
3923,8498
3924,15998
3925,16390
3926,8995
3927,9491
3929,6998
3930,9750
3931,9400
3932,19995
3934,9299
3935,8690
3936,7465
3937,11990
3939,15000
3940,6000
3941,23998
3942,14099
3944,8000
3945,10495
3946,21980
3947,5590
3948,11599
3949,18497
3950,23991
3951,7790
3952,10399
3953,6000
3954,14099
3955,9491
3957,13995
3958,7998
3959,15790
3960,7690
3961,21995
3962,5971
3963,8450
3964,17400
3965,6600
3966,12500
3967,9990
3968,8298
3969,8275
3970,18799
3971,14998
3972,12199
3975,6490
3976,7600
3977,11000
3979,13400
3980,13591
3982,12995
3983,12377
3984,5995
3986,10395
3987,8491
3988,14900
3989,6400
3990,17449
3991,8995
3992,8500
3993,10399
3994,11485
3995,13200
3997,9985
3998,22995
3999,10498
4000,11998
4001,9000
4002,10800
4003,7750
4006,20998
4007,11995
4008,14995
4009,25000
4010,12995
4011,12998
4013,20990
4014,6865
4015,11176
4016,16300
4018,7600
4019,9970
4020,6295
4021,19995
4022,14964
4023,6240
4025,14999
4026,5490
4027,14998
4028,6149
4029,9998
4030,15160
4031,9390
4034,7491
4035,10485
4037,8000
4038,8500
4039,10000
4041,4670
4042,10695
4043,18990
4044,10999
4045,12769
4046,15295
4049,14995
4051,5000
4054,18500
4055,14385
4056,9000
4057,21000
4058,13995
4060,7361
4061,17995
4063,6498
4064,6995
4065,15950
4066,11698
4067,8650
4068,14895
4069,7495
4070,16998
4071,10349
4072,2950
4073,13600
4074,7995
4075,13995
4077,14495
4078,13995
4079,17490
4080,16995
4081,15998
4082,16995
4083,11495
4084,7995
4086,9995
4087,13698
4088,8495
4089,21495
4090,34864
4091,10490
4092,14407
4094,6695
4095,16500
4096,17790
4097,6895
4099,14420
4100,7500
4101,1995
4102,14995
4104,13110
4105,17297
4106,12298
4108,9891
4109,4120
4110,9995
4111,8495
4112,12998
4113,11298
4114,15399
4116,8496
4118,17570
4121,16495
4122,32490
4123,14490
4124,9699
4126,10995
4127,21695
4129,15298
4130,12470
4131,7250
4134,15800
4135,8395
4136,14795
4137,22491
4138,17695
4139,16490
4140,6881
4141,32998
4142,15995
4143,7299
4146,7499
4147,12050
4151,11430
4152,7475
4158,8190
4159,7990
4162,8990
4163,10495
4164,9995
4165,16500
4166,9298
4167,13290
4168,10375
4169,14999
4170,3250
4171,8490
4172,7690
4173,7398
4174,9080
4175,5495
4176,23850
4177,13751
4179,2799
4180,14995
4181,14498
4182,6699
4183,7999
4184,7685
4185,33950
4186,14900
4187,6000
4188,6998
4190,9500
4191,8999
4192,21490
4195,22895
4196,16495
4197,9325
4198,10290
4199,19950
4200,13950
4201,21780
4202,23750
4203,7970
4204,7599
4205,15995
4206,10700
4208,17991
4209,16000
4210,9795
4211,15498
4213,14495
4214,9498
4215,10252
4216,5998
4217,6900
4218,7250
4219,14750
4220,13510
4221,18995
4223,13495
4225,6899
4226,12795
4228,15500
4229,4390
4230,9499
4231,15498
4232,32149
4233,14900
4235,14811
4236,17750
4237,11498
4238,16995
4241,7000
4242,19000
4243,16395
4244,14000
4246,43995
4247,7620
4248,14710
4250,15498
4251,12995
4252,20681
4253,23995
4254,8489
4255,3295
4256,15695
4257,8595
4258,8493
4259,18200
4260,7995
4262,11000
4263,18995
4264,6230
4266,8995
4267,7890
4268,12500
4269,8998
4270,5992
4271,10995
4272,22995
4273,8300
4274,15700
4276,21495
4277,7500
4278,8899
4279,23795
4281,12490
4282,11598
4283,12823
4284,14498
4285,14291
4286,14954
4287,8250
4288,28500
4289,9500
4290,21499
4291,13499
4292,13695
4293,13970
4295,6995
4296,31995
4297,16250
4298,9530
4299,10985
4300,20000
4301,14680
4303,9990
4305,6500
4307,6595
4308,15495
4309,6595
4310,14698
4312,9000
4313,6750
4314,7495
4315,7997
4317,11498
4318,17495
4319,6500
4320,17995
4322,14195
4323,14298
4324,6740
4325,7350
4327,9995
4328,7840
4329,8999
4330,5499
4331,9798
4332,20990
4333,19995
4334,6500
4335,5500
4336,13995
4337,13690
4338,10169
4339,8549
4340,7500
4341,19470
4342,14995
4343,15795
4345,11500
4346,5875
4347,14500
4348,15998
4349,23995
4351,14991
4352,8598
4353,7695
4354,9499
4358,8695
4359,18295
4360,13785
4361,9000
4362,7600
4363,6995
4365,10200
4366,4495
4367,13491
4369,6000
4371,13000
4372,7998
4373,11295
4377,21995
4378,15995
4379,14499
4380,13998
4381,12998
4382,3299
4384,9488
4385,8250
4386,9495
4387,29990
4388,6498
4389,7485
4390,7585
4391,7890
4393,13698
4395,8699
4396,16990
4397,16995
4399,9000
4400,8690
4401,6790
4402,14698
4403,12980
4404,20698
4407,7498
4408,6995
4409,7300
4410,9499
4412,7499
4413,8990
4414,20998
4415,16495
4417,22495
4418,23991
4419,13399
4420,13995
4421,12498
4422,7987
4423,16498
4425,9989
4426,6789
4427,10698
4429,17782
4430,11298
4432,19995
4433,9485
4435,15790
4436,6550
4437,6490
4438,13595
4439,16394
4441,13298
4442,9200
4443,17680
4444,7698
4445,12495
4446,9230
4447,6660
4448,13182
4450,10998
4451,11199
4452,7850
4453,18998
4455,9250
4456,14799
4457,33949
4458,7346
4459,14150
4460,4589
4461,6995
4462,8298
4463,12495
4464,4395
4465,27989
4466,5750
4467,8991
4468,6490
4470,7000
4471,16895
4472,7849
4473,15498
4474,14990
4475,9295
4477,14000
4478,22480
4479,7500
4480,8495
4481,7490
4482,13498
4484,9798
4485,14995
4486,11678
4487,7995
4488,25194
4489,8291
4490,14590
4491,18695
4492,15838
4494,7495
4495,15498
4499,12999
4500,18989
4501,17590
4502,13485
4503,6300
4504,6700
4505,13798
4506,18588
4507,31441
4508,5989
4510,6602
4511,10995
4512,8795
4513,8995
4514,9998
4515,17495
4516,12190
4518,13750
4519,10000
4520,16430
4521,5580
4523,22995
4524,11795
4526,22270
4527,6899
4528,23500
4529,10995
4531,6999
4532,14000
4533,6990
4535,21999
4536,19990
4537,19850
4538,9000
4539,18495
4540,6441
4542,9998
4543,14498
4544,6800
4545,17390
4546,12570
4547,13690
4548,6620
4550,14030
4551,16698
4552,12990
4554,11498
4556,8970
4557,9495
4558,9560
4559,8921
4561,6300
4562,6498
4563,12400
4564,6790
4565,15480
4566,5400
4567,6998
4569,16995
4570,17495
4571,4799
4572,8990
4573,8995
4574,33699
4575,27995
4576,15795
4577,8690
4578,14495
4579,8500
4580,5300
4581,12026
4582,9498
4583,17733
4584,14750
4585,6498
4586,6795
4587,8891
4588,9995
4589,15450
4590,13980
4591,16395
4593,13292
4595,8495
4596,8495
4597,11500
4598,8090
4599,16995
4600,14795
4602,8995
4603,6890
4604,16995
4605,24989
4606,2000
4607,7198
4608,6750
4609,7291
4610,16990
4616,8495
4617,8795
4618,8500
4619,15495
4621,14650
4622,16699
4623,13695
4625,9795
4626,8750
4627,15498
4628,4495
4630,5499
4631,9295
4632,8690
4633,17490
4636,4985
4637,12998
4638,11995
4639,8995
4640,15270
4643,9781
4644,13998
4646,2488
4647,15295
4648,15991
4649,31995
4650,15000
4651,9180
4652,8000
4653,34000
4655,6495
4657,22395
4658,14995
4659,15200
4660,7500
4661,16445
4662,17790
4663,15739
4664,15495
4665,13250
4666,14000
4667,6000
4668,4495
4669,14998
4670,16000
4671,21000
4672,9491
4673,16995
4674,14500
4675,13490
4676,21990
4677,16800
4678,7259
4679,18995
4680,11390
4681,23991
4682,17750
4683,7900
4684,6690
4685,8495
4686,15695
4687,8731
4689,13100
4691,8495
4692,19490
4693,7490
4694,9998
4695,6975
4697,18970
4698,20495
4699,13250
4700,12490
4702,8498
4703,12991
4705,14998
4706,12394
4709,6995
4710,14897
4711,4999
4712,6495
4714,12490
4715,7498
4716,7995
4718,23990
4719,5999
4721,7250
4723,9000
4725,8995
4726,9995
4727,17990
4730,18500
4731,12500
4733,12490
4735,21490
4738,10785
4739,9995
4740,17495
4741,15990
4742,33999
4743,29500
4744,13271
4745,14770
4748,4492
4749,8695
4750,5000
4751,10498
4752,15500
4753,17000
4754,14000
4759,5995
4760,33900
4762,8500
4764,24000
4765,6600
4766,3998
4767,14394
4768,9985
4769,18495
4770,32450
4771,14998
4773,8290
4774,8350
4775,14777
4776,6992
4777,11900
4779,29995
4780,19990
4783,17298
4784,15498
4785,16995
4786,20995
4787,15295
4788,9295
4789,12998
4791,33791
4792,6845
4793,12795
4794,12698
4795,8995
4796,9000
4797,14998
4799,15998
4800,14495
4801,15544
4802,10490
4803,6630
4804,9999
4805,15395
4806,23995
4807,10995
4808,13791
4809,18695
4810,14795
4812,17990
4814,8895
4817,3499
4818,9995
4819,7995
4820,14490
4821,8490
4822,25110
4823,7250
4825,8490
4826,11998
4827,15799
4828,4740
4829,7495
4830,21990
4834,11199
4835,8120
4836,6999
4837,10000
4838,12495
4839,32995
4841,14295
4844,15798
4845,7995
4846,14995
4847,20990
4849,7880
4850,14995
4851,6998
4852,7489
4853,11600
4854,6950
4855,16584
4856,8495
4857,12495
4858,14680
4859,11998
